Country,EdLevel,Employment,Job Title,Gender,YearsCodePro,Salary
Italy,Master,freelancer,Senior Product Manager,Male,7,65737.0
Italy,Master,freelancer,Senior Product Manager,Male,8,66162.5
Italy,Master,freelancer,Senior Product Manager,Male,10,115099.16666666667
Italy,Master,full-time,Junior Business Analyst,Male,1,34503.166666666664
Italy,Master,full-time,Junior Business Analyst,Male,2,52450.142857142855
Italy,Master,full-time,Junior Business Analyst,Male,4,51130.78571428572
Italy,Master,full-time,Junior Business Development Associate,Female,1,32003.166666666668
Italy,Master,full-time,Junior Business Development Associate,Female,3,44284.833333333336
Italy,Master,full-time,Junior Business Development Associate,Male,1,32003.166666666668
Italy,Master,full-time,Junior Business Development Associate,Male,2,52450.142857142855
Italy,Master,full-time,Junior Financial Analyst,Female,3,44284.833333333336
Italy,Master,full-time,Junior Financial Analyst,Female,5,50795.5625
Italy,Master,full-time,Junior Financial Analyst,Male,2,52450.142857142855
Italy,Master,full-time,Junior Financial Analyst,Male,3,44284.833333333336
Italy,Master,full-time,Junior Financial Analyst,Male,4,51130.78571428572
Italy,Master,full-time,Junior Marketing Coordinator,Female,2,52450.142857142855
Italy,Master,full-time,Junior Marketing Coordinator,Female,3,44284.833333333336
Italy,Master,full-time,Junior Marketing Coordinator,Male,2,52450.142857142855
Italy,Master,full-time,Junior Marketing Coordinator,Male,3,46784.833333333336
Italy,Master,full-time,Junior Marketing Manager,Female,4,48630.78571428572
Italy,Master,full-time,Junior Marketing Manager,Female,5,55795.5625
Italy,Master,full-time,Junior Marketing Specialist,Female,1,34503.166666666664
Italy,Master,full-time,Junior Marketing Specialist,Female,2,52450.142857142855
Italy,Master,full-time,Junior Marketing Specialist,Male,3,41784.833333333336
Italy,Master,full-time,Junior Marketing Specialist,Male,5,55795.5625
Italy,Master,full-time,Junior Operations Analyst,Female,5,50795.5625
Italy,Master,full-time,Junior Operations Analyst,Male,1,32003.166666666668
Italy,Master,full-time,Junior Operations Analyst,Male,3,44284.833333333336
Italy,Master,full-time,Junior Sales Representative,Female,1,34503.166666666664
Italy,Master,full-time,Junior Sales Representative,Female,2,52450.142857142855
Italy,Master,full-time,Junior Sales Representative,Male,1,32003.166666666668
Italy,Master,full-time,Junior Sales Representative,Male,3,41784.833333333336
Italy,Master,full-time,Other,Female,0,30335.214285714286
Italy,Master,full-time,Other,Female,1,35753.166666666664
Italy,Master,full-time,Other,Female,2,58700.142857142855
Italy,Master,full-time,Other,Female,3,44784.833333333336
Italy,Master,full-time,Other,Female,4,47380.78571428572
Italy,Master,full-time,Other,Female,5,52045.5625
Italy,Master,full-time,Other,Female,6,66207.54166666667
Italy,Master,full-time,Other,Female,7,58903.35
Italy,Master,full-time,Other,Female,8,58601.5625
Italy,Master,full-time,Other,Female,9,72386.375
Italy,Master,full-time,Other,Female,10,67435.69696969698
Italy,Master,full-time,Other,Female,11,84698.0
Italy,Master,full-time,Other,Female,12,70511.5
Italy,Master,full-time,Other,Female,13,95041.625
Italy,Master,full-time,Other,Female,14,90038.0
Italy,Master,full-time,Other,Female,15,83608.7
Italy,Master,full-time,Other,Female,16,116253.33333333333
Italy,Master,full-time,Other,Female,17,81530.0
Italy,Master,full-time,Other,Female,18,99933.0
Italy,Master,full-time,Other,Female,20,117105.25
Italy,Master,full-time,Other,Female,21,124725.45833333333
Italy,Master,full-time,Other,Female,22,99661.83333333333
Italy,Master,full-time,Other,Female,25,114882.0
Italy,Master,full-time,Other,Male,0,29085.214285714286
Italy,Master,full-time,Other,Male,1,27061.5
Italy,Master,full-time,Other,Male,2,54950.142857142855
Italy,Master,full-time,Other,Male,3,47784.833333333336
Italy,Master,full-time,Other,Male,4,53005.78571428572
Italy,Master,full-time,Other,Male,5,56628.895833333336
Italy,Master,full-time,Other,Male,6,70582.54166666667
Italy,Master,full-time,Other,Male,7,63903.35
Italy,Master,full-time,Other,Male,8,65476.5625
Italy,Master,full-time,Other,Male,9,77261.375
Italy,Master,full-time,Other,Male,10,78549.53186692664
Italy,Master,full-time,Other,Male,11,87698.0
Italy,Master,full-time,Other,Male,12,81761.5
Italy,Master,full-time,Other,Male,13,106291.625
Italy,Master,full-time,Other,Male,14,89204.66666666667
Italy,Master,full-time,Other,Male,15,93608.7
Italy,Master,full-time,Other,Male,16,117146.19047619047
Italy,Master,full-time,Other,Male,17,92363.33333333333
Italy,Master,full-time,Other,Male,18,98683.0
Italy,Master,full-time,Other,Male,20,106605.25
Italy,Master,full-time,Other,Male,21,117642.125
Italy,Master,full-time,Other,Male,22,106328.5
Italy,Master,full-time,Other,Male,25,137382.0
Italy,Master,full-time,Senior Business Analyst,Female,10,80352.36363636363
Italy,Master,full-time,Senior Business Analyst,Female,15,101108.7
Italy,Master,full-time,Senior Business Analyst,Male,6,73082.54166666667
Italy,Master,full-time,Senior Business Analyst,Male,8,65476.5625
Italy,Master,full-time,Senior Business Analyst,Male,9,76761.375
Italy,Master,full-time,Senior Financial Analyst,Female,6,75582.54166666667
Italy,Master,full-time,Senior Financial Analyst,Female,9,74261.375
Italy,Master,full-time,Senior Financial Analyst,Female,18,99933.0
Italy,Master,full-time,Senior Financial Analyst,Male,6,75582.54166666667
Italy,Master,full-time,Senior Financial Analyst,Male,8,64226.5625
Italy,Master,full-time,Senior Financial Analyst,Male,12,89261.5
Italy,Master,full-time,Senior Operations Manager,Female,10,85352.36363636363
Italy,Master,full-time,Senior Operations Manager,Male,7,78903.35
Italy,Master,full-time,Senior Operations Manager,Male,8,66726.5625
Italy,Master,full-time,Senior Operations Manager,Male,9,74261.375
Italy,Master,full-time,Senior Operations Manager,Male,12,79261.5
Italy,Master,full-time,Senior Product Manager,Female,10,85352.36363636363
Italy,Master,full-time,Senior Product Manager,Male,7,68903.35
Italy,Master,full-time,Senior Product Manager,Male,8,66726.5625
Italy,Master,full-time,Senior Product Manager,Male,10,85352.36363636363
Italy,Master,full-time,Senior Product Manager,Male,14,105038.0
Italy,Master,part-time,Other,Female,17,96993.0
Italy,Master,part-time,Other,Male,17,107826.33333333333
Italy,Master,part-time,Other,Male,24,156992.0
Italy,Other degree,freelancer,Junior Business Analyst,Male,1,23198.0
Italy,Other degree,freelancer,Junior Business Analyst,Male,2,28316.0
Italy,Other degree,freelancer,Junior Business Analyst,Male,4,40236.0
Italy,Other degree,freelancer,Junior Business Development Associate,Female,1,20698.0
Italy,Other degree,freelancer,Junior Business Development Associate,Female,3,35931.25
Italy,Other degree,freelancer,Junior Business Development Associate,Male,1,20698.0
Italy,Other degree,freelancer,Junior Business Development Associate,Male,2,28316.0
Italy,Other degree,freelancer,Junior Financial Analyst,Female,3,35931.25
Italy,Other degree,freelancer,Junior Financial Analyst,Female,5,48125.0
Italy,Other degree,freelancer,Junior Financial Analyst,Male,2,28316.0
Italy,Other degree,freelancer,Junior Financial Analyst,Male,3,35931.25
Italy,Other degree,freelancer,Junior Financial Analyst,Male,4,40236.0
Italy,Other degree,freelancer,Junior Marketing Coordinator,Female,2,28316.0
Italy,Other degree,freelancer,Junior Marketing Coordinator,Female,3,35931.25
Italy,Other degree,freelancer,Junior Marketing Coordinator,Male,2,28316.0
Italy,Other degree,freelancer,Junior Marketing Coordinator,Male,3,38431.25
Italy,Other degree,freelancer,Junior Marketing Manager,Female,4,37736.0
Italy,Other degree,freelancer,Junior Marketing Manager,Female,5,53125.0
Italy,Other degree,freelancer,Junior Marketing Specialist,Female,1,23198.0
Italy,Other degree,freelancer,Junior Marketing Specialist,Female,2,28316.0
Italy,Other degree,freelancer,Junior Marketing Specialist,Male,3,33431.25
Italy,Other degree,freelancer,Junior Marketing Specialist,Male,5,53125.0
Italy,Other degree,freelancer,Junior Operations Analyst,Female,5,48125.0
Italy,Other degree,freelancer,Junior Operations Analyst,Male,1,20698.0
Italy,Other degree,freelancer,Junior Operations Analyst,Male,3,35931.25
Italy,Other degree,freelancer,Junior Sales Representative,Female,1,23198.0
Italy,Other degree,freelancer,Junior Sales Representative,Female,2,28316.0
Italy,Other degree,freelancer,Junior Sales Representative,Male,1,20698.0
Italy,Other degree,freelancer,Junior Sales Representative,Male,3,33431.25
Italy,Other degree,freelancer,Other,Female,1,24448.0
Italy,Other degree,freelancer,Other,Female,2,34566.0
Italy,Other degree,freelancer,Other,Female,3,36431.25
Italy,Other degree,freelancer,Other,Female,4,36486.0
Italy,Other degree,freelancer,Other,Female,5,49375.0
Italy,Other degree,freelancer,Other,Female,7,60166.0
Italy,Other degree,freelancer,Other,Female,8,52173.0
Italy,Other degree,freelancer,Other,Female,9,73719.5
Italy,Other degree,freelancer,Other,Female,12,65979.0
Italy,Other degree,freelancer,Other,Female,14,63198.0
Italy,Other degree,freelancer,Other,Female,16,103277.5
Italy,Other degree,freelancer,Other,Female,17,104458.16666666667
Italy,Other degree,freelancer,Other,Female,20,106797.25
Italy,Other degree,freelancer,Other,Female,21,141655.33333333334
Italy,Other degree,freelancer,Other,Female,22,131655.33333333334
Italy,Other degree,freelancer,Other,Female,25,138320.75
Italy,Other degree,freelancer,Other,Male,1,15756.333333333334
Italy,Other degree,freelancer,Other,Male,2,30816.0
Italy,Other degree,freelancer,Other,Male,3,39431.25
Italy,Other degree,freelancer,Other,Male,4,42111.0
Italy,Other degree,freelancer,Other,Male,5,53958.333333333336
Italy,Other degree,freelancer,Other,Male,7,65166.0
Italy,Other degree,freelancer,Other,Male,8,59048.0
Italy,Other degree,freelancer,Other,Male,9,78594.5
Italy,Other degree,freelancer,Other,Male,12,77229.0
Italy,Other degree,freelancer,Other,Male,14,62364.666666666664
Italy,Other degree,freelancer,Other,Male,16,104170.35714285714
Italy,Other degree,freelancer,Other,Male,17,115291.5
Italy,Other degree,freelancer,Other,Male,20,96297.25
Italy,Other degree,freelancer,Other,Male,21,134572.0
Italy,Other degree,freelancer,Other,Male,22,138322.0
Italy,Other degree,freelancer,Other,Male,24,258300.0
Italy,Other degree,freelancer,Other,Male,25,160820.75
Italy,Other degree,freelancer,Senior Business Analyst,Male,8,59048.0
Italy,Other degree,freelancer,Senior Business Analyst,Male,9,78094.5
Italy,Other degree,freelancer,Senior Financial Analyst,Female,9,75594.5
Italy,Other degree,freelancer,Senior Financial Analyst,Male,8,57798.0
Italy,Other degree,freelancer,Senior Financial Analyst,Male,12,84729.0
Italy,Other degree,freelancer,Senior Operations Manager,Male,7,80166.0
Italy,Other degree,freelancer,Senior Operations Manager,Male,8,60298.0
Italy,Other degree,freelancer,Senior Operations Manager,Male,9,75594.5
Italy,Other degree,freelancer,Senior Operations Manager,Male,12,74729.0
Italy,Other degree,freelancer,Senior Product Manager,Male,7,70166.0
Italy,Other degree,freelancer,Senior Product Manager,Male,8,60298.0
Italy,Other degree,freelancer,Senior Product Manager,Male,14,78198.0
Italy,Other degree,full-time,Junior Business Analyst,Male,1,28532.0
Italy,Other degree,full-time,Junior Business Analyst,Male,2,30663.7
Italy,Other degree,full-time,Junior Business Analyst,Male,4,44207.454545454544
Italy,Other degree,full-time,Junior Business Development Associate,Female,1,26032.0
Italy,Other degree,full-time,Junior Business Development Associate,Female,3,42782.833333333336
Italy,Other degree,full-time,Junior Business Development Associate,Male,1,26032.0
Italy,Other degree,full-time,Junior Business Development Associate,Male,2,30663.7
Italy,Other degree,full-time,Junior Financial Analyst,Female,3,42782.833333333336
Italy,Other degree,full-time,Junior Financial Analyst,Female,5,49463.0
Italy,Other degree,full-time,Junior Financial Analyst,Male,2,30663.7
Italy,Other degree,full-time,Junior Financial Analyst,Male,3,42782.833333333336
Italy,Other degree,full-time,Junior Financial Analyst,Male,4,44207.454545454544
Italy,Other degree,full-time,Junior Marketing Coordinator,Female,2,30663.7
Italy,Other degree,full-time,Junior Marketing Coordinator,Female,3,42782.833333333336
Italy,Other degree,full-time,Junior Marketing Coordinator,Male,2,30663.7
Italy,Other degree,full-time,Junior Marketing Coordinator,Male,3,45282.833333333336
Italy,Other degree,full-time,Junior Marketing Manager,Female,4,41707.454545454544
Italy,Other degree,full-time,Junior Marketing Manager,Female,5,54463.0
Italy,Other degree,full-time,Junior Marketing Specialist,Female,1,28532.0
Italy,Other degree,full-time,Junior Marketing Specialist,Female,2,30663.7
Italy,Other degree,full-time,Junior Marketing Specialist,Male,3,40282.833333333336
Italy,Other degree,full-time,Junior Marketing Specialist,Male,5,54463.0
Italy,Other degree,full-time,Junior Operations Analyst,Female,5,49463.0
Italy,Other degree,full-time,Junior Operations Analyst,Male,1,26032.0
Italy,Other degree,full-time,Junior Operations Analyst,Male,3,42782.833333333336
Italy,Other degree,full-time,Junior Sales Representative,Female,1,28532.0
Italy,Other degree,full-time,Junior Sales Representative,Female,2,30663.7
Italy,Other degree,full-time,Junior Sales Representative,Male,1,26032.0
Italy,Other degree,full-time,Junior Sales Representative,Male,3,40282.833333333336
Italy,Other degree,full-time,Other,Female,0,24512.8
Italy,Other degree,full-time,Other,Female,1,29782.0
Italy,Other degree,full-time,Other,Female,2,36913.7
Italy,Other degree,full-time,Other,Female,3,43282.833333333336
Italy,Other degree,full-time,Other,Female,4,40457.454545454544
Italy,Other degree,full-time,Other,Female,5,50713.0
Italy,Other degree,full-time,Other,Female,6,59400.125
Italy,Other degree,full-time,Other,Female,7,60961.625
Italy,Other degree,full-time,Other,Female,8,60481.666666666664
Italy,Other degree,full-time,Other,Female,9,67320.75
Italy,Other degree,full-time,Other,Female,10,62939.69047619047
Italy,Other degree,full-time,Other,Female,11,72594.5
Italy,Other degree,full-time,Other,Female,12,68696.75
Italy,Other degree,full-time,Other,Female,13,76512.5
Italy,Other degree,full-time,Other,Female,14,82750.66666666667
Italy,Other degree,full-time,Other,Female,15,78551.1
Italy,Other degree,full-time,Other,Female,16,102078.0
Italy,Other degree,full-time,Other,Female,17,91661.0
Italy,Other degree,full-time,Other,Female,18,101661.0
Italy,Other degree,full-time,Other,Female,20,111237.5
Italy,Other degree,full-time,Other,Female,22,96808.83333333333
Italy,Other degree,full-time,Other,Female,23,102614.0
Italy,Other degree,full-time,Other,Female,25,121792.0
Italy,Other degree,full-time,Other,Male,0,23262.8
Italy,Other degree,full-time,Other,Male,1,21090.333333333332
Italy,Other degree,full-time,Other,Male,2,33163.7
Italy,Other degree,full-time,Other,Male,3,46282.833333333336
Italy,Other degree,full-time,Other,Male,4,46082.454545454544
Italy,Other degree,full-time,Other,Male,5,55296.333333333336
Italy,Other degree,full-time,Other,Male,6,63775.125
Italy,Other degree,full-time,Other,Male,7,65961.625
Italy,Other degree,full-time,Other,Male,8,67356.66666666667
Italy,Other degree,full-time,Other,Male,9,72195.75
Italy,Other degree,full-time,Other,Male,10,74053.52537342014
Italy,Other degree,full-time,Other,Male,11,75594.5
Italy,Other degree,full-time,Other,Male,12,79946.75
Italy,Other degree,full-time,Other,Male,13,87762.5
Italy,Other degree,full-time,Other,Male,14,81917.33333333333
Italy,Other degree,full-time,Other,Male,15,88551.1
Italy,Other degree,full-time,Other,Male,16,102970.85714285714
Italy,Other degree,full-time,Other,Male,17,102494.33333333333
Italy,Other degree,full-time,Other,Male,18,100411.0
Italy,Other degree,full-time,Other,Male,20,100737.5
Italy,Other degree,full-time,Other,Male,22,103475.5
Italy,Other degree,full-time,Other,Male,24,215644.75
Italy,Other degree,full-time,Other,Male,25,144292.0
Italy,Other degree,full-time,Senior Business Analyst,Female,10,75856.35714285714
Italy,Other degree,full-time,Senior Business Analyst,Female,15,96051.1
Italy,Other degree,full-time,Senior Business Analyst,Male,6,66275.125
Italy,Other degree,full-time,Senior Business Analyst,Male,8,67356.66666666667
Italy,Other degree,full-time,Senior Business Analyst,Male,9,71695.75
Italy,Other degree,full-time,Senior Financial Analyst,Female,6,68775.125
Italy,Other degree,full-time,Senior Financial Analyst,Female,9,69195.75
Italy,Other degree,full-time,Senior Financial Analyst,Female,18,101661.0
Italy,Other degree,full-time,Senior Financial Analyst,Male,6,68775.125
Italy,Other degree,full-time,Senior Financial Analyst,Male,8,66106.66666666667
Italy,Other degree,full-time,Senior Financial Analyst,Male,12,87446.75
Italy,Other degree,full-time,Senior Operations Manager,Female,10,80856.35714285714
Italy,Other degree,full-time,Senior Operations Manager,Male,7,80961.625
Italy,Other degree,full-time,Senior Operations Manager,Male,8,68606.66666666667
Italy,Other degree,full-time,Senior Operations Manager,Male,9,69195.75
Italy,Other degree,full-time,Senior Operations Manager,Male,12,77446.75
Italy,Other degree,full-time,Senior Product Manager,Female,10,80856.35714285714
Italy,Other degree,full-time,Senior Product Manager,Male,7,70961.625
Italy,Other degree,full-time,Senior Product Manager,Male,8,68606.66666666667
Italy,Other degree,full-time,Senior Product Manager,Male,10,80856.35714285714
Italy,Other degree,full-time,Senior Product Manager,Male,14,97750.66666666667
Italy,Other degree,part-time,Junior Business Analyst,Male,1,24800.0
Italy,Other degree,part-time,Junior Business Development Associate,Female,1,22300.0
Italy,Other degree,part-time,Junior Business Development Associate,Male,1,22300.0
Italy,Other degree,part-time,Junior Marketing Specialist,Female,1,24800.0
Italy,Other degree,part-time,Junior Operations Analyst,Male,1,22300.0
Italy,Other degree,part-time,Junior Sales Representative,Female,1,24800.0
Italy,Other degree,part-time,Junior Sales Representative,Male,1,22300.0
Italy,Other degree,part-time,Other,Female,1,26050.0
Italy,Other degree,part-time,Other,Female,19,86520.0
Italy,Other degree,part-time,Other,Female,23,101814.0
Italy,Other degree,part-time,Other,Female,25,127657.5
Italy,Other degree,part-time,Other,Male,1,17358.333333333332
Italy,Other degree,part-time,Other,Male,19,94332.5
Italy,Other degree,part-time,Other,Male,25,150157.5
Italy,Primary school,full-time,Junior Business Analyst,Male,4,53995.0
Italy,Primary school,full-time,Junior Financial Analyst,Male,4,53995.0
Italy,Primary school,full-time,Junior Marketing Manager,Female,4,51495.0
Italy,Primary school,full-time,Other,Female,4,50245.0
Italy,Primary school,full-time,Other,Female,9,109125.0
Italy,Primary school,full-time,Other,Male,4,55870.0
Italy,Primary school,full-time,Other,Male,9,114000.0
Italy,Primary school,full-time,Senior Business Analyst,Male,9,113500.0
Italy,Primary school,full-time,Senior Financial Analyst,Female,9,111000.0
Italy,Primary school,full-time,Senior Operations Manager,Male,9,111000.0
Italy,Professional,freelancer,Other,Female,10,95405.33333333333
Italy,Professional,freelancer,Other,Female,17,99659.0
Italy,Professional,freelancer,Other,Male,10,106519.168230563
Italy,Professional,freelancer,Other,Male,17,110492.33333333333
Italy,Professional,freelancer,Other,Male,24,156993.0
Italy,Professional,freelancer,Senior Business Analyst,Female,10,108322.0
Italy,Professional,freelancer,Senior Operations Manager,Female,10,113322.0
Italy,Professional,freelancer,Senior Product Manager,Female,10,113322.0
Italy,Professional,freelancer,Senior Product Manager,Male,10,113322.0
Italy,Professional,full-time,Junior Business Analyst,Male,1,33863.5
Italy,Professional,full-time,Junior Business Development Associate,Female,1,31363.5
Italy,Professional,full-time,Junior Business Development Associate,Male,1,31363.5
Italy,Professional,full-time,Junior Marketing Specialist,Female,1,33863.5
Italy,Professional,full-time,Junior Operations Analyst,Male,1,31363.5
Italy,Professional,full-time,Junior Sales Representative,Female,1,33863.5
Italy,Professional,full-time,Junior Sales Representative,Male,1,31363.5
Italy,Professional,full-time,Other,Female,1,35113.5
Italy,Professional,full-time,Other,Female,8,48528.666666666664
Italy,Professional,full-time,Other,Female,9,80117.0
Italy,Professional,full-time,Other,Female,10,74609.83333333333
Italy,Professional,full-time,Other,Female,13,86217.0
Italy,Professional,full-time,Other,Female,14,81862.0
Italy,Professional,full-time,Other,Female,15,87893.5
Italy,Professional,full-time,Other,Female,17,99659.0
Italy,Professional,full-time,Other,Female,25,108995.0
Italy,Professional,full-time,Other,Male,1,26421.833333333332
Italy,Professional,full-time,Other,Male,8,55403.666666666664
Italy,Professional,full-time,Other,Male,9,84992.0
Italy,Professional,full-time,Other,Male,10,85723.668230563
Italy,Professional,full-time,Other,Male,13,97467.0
Italy,Professional,full-time,Other,Male,14,81028.66666666667
Italy,Professional,full-time,Other,Male,15,97893.5
Italy,Professional,full-time,Other,Male,17,110492.33333333333
Italy,Professional,full-time,Other,Male,25,131495.0
Italy,Professional,full-time,Senior Business Analyst,Female,10,87526.5
Italy,Professional,full-time,Senior Business Analyst,Female,15,105393.5
Italy,Professional,full-time,Senior Business Analyst,Male,8,55403.666666666664
Italy,Professional,full-time,Senior Business Analyst,Male,9,84492.0
Italy,Professional,full-time,Senior Financial Analyst,Female,9,81992.0
Italy,Professional,full-time,Senior Financial Analyst,Male,8,54153.666666666664
Italy,Professional,full-time,Senior Operations Manager,Female,10,92526.5
Italy,Professional,full-time,Senior Operations Manager,Male,8,56653.666666666664
Italy,Professional,full-time,Senior Operations Manager,Male,9,81992.0
Italy,Professional,full-time,Senior Product Manager,Female,10,92526.5
Italy,Professional,full-time,Senior Product Manager,Male,8,56653.666666666664
Italy,Professional,full-time,Senior Product Manager,Male,10,92526.5
Italy,Professional,full-time,Senior Product Manager,Male,14,96862.0
Italy,Secondary school,freelancer,Junior Business Analyst,Male,1,71186.0
Italy,Secondary school,freelancer,Junior Business Analyst,Male,2,31944.75
Italy,Secondary school,freelancer,Junior Business Analyst,Male,4,45072.166666666664
Italy,Secondary school,freelancer,Junior Business Development Associate,Female,1,68686.0
Italy,Secondary school,freelancer,Junior Business Development Associate,Female,3,54594.0
Italy,Secondary school,freelancer,Junior Business Development Associate,Male,1,68686.0
Italy,Secondary school,freelancer,Junior Business Development Associate,Male,2,31944.75
Italy,Secondary school,freelancer,Junior Financial Analyst,Female,3,54594.0
Italy,Secondary school,freelancer,Junior Financial Analyst,Female,5,42193.0
Italy,Secondary school,freelancer,Junior Financial Analyst,Male,2,31944.75
Italy,Secondary school,freelancer,Junior Financial Analyst,Male,3,54594.0
Italy,Secondary school,freelancer,Junior Financial Analyst,Male,4,45072.166666666664
Italy,Secondary school,freelancer,Junior Marketing Coordinator,Female,2,31944.75
Italy,Secondary school,freelancer,Junior Marketing Coordinator,Female,3,54594.0
Italy,Secondary school,freelancer,Junior Marketing Coordinator,Male,2,31944.75
Italy,Secondary school,freelancer,Junior Marketing Coordinator,Male,3,57094.0
Italy,Secondary school,freelancer,Junior Marketing Manager,Female,4,42572.166666666664
Italy,Secondary school,freelancer,Junior Marketing Manager,Female,5,47193.0
Italy,Secondary school,freelancer,Junior Marketing Specialist,Female,1,71186.0
Italy,Secondary school,freelancer,Junior Marketing Specialist,Female,2,31944.75
Italy,Secondary school,freelancer,Junior Marketing Specialist,Male,3,52094.0
Italy,Secondary school,freelancer,Junior Marketing Specialist,Male,5,47193.0
Italy,Secondary school,freelancer,Junior Operations Analyst,Female,5,42193.0
Italy,Secondary school,freelancer,Junior Operations Analyst,Male,1,68686.0
Italy,Secondary school,freelancer,Junior Operations Analyst,Male,3,54594.0
Italy,Secondary school,freelancer,Junior Sales Representative,Female,1,71186.0
Italy,Secondary school,freelancer,Junior Sales Representative,Female,2,31944.75
Italy,Secondary school,freelancer,Junior Sales Representative,Male,1,68686.0
Italy,Secondary school,freelancer,Junior Sales Representative,Male,3,52094.0
Italy,Secondary school,freelancer,Other,Female,1,72436.0
Italy,Secondary school,freelancer,Other,Female,2,38194.75
Italy,Secondary school,freelancer,Other,Female,3,55094.0
Italy,Secondary school,freelancer,Other,Female,4,41322.166666666664
Italy,Secondary school,freelancer,Other,Female,5,43443.0
Italy,Secondary school,freelancer,Other,Female,6,67451.5
Italy,Secondary school,freelancer,Other,Female,7,53496.0
Italy,Secondary school,freelancer,Other,Female,9,93981.83333333333
Italy,Secondary school,freelancer,Other,Female,10,61279.333333333336
Italy,Secondary school,freelancer,Other,Female,13,82911.0
Italy,Secondary school,freelancer,Other,Female,14,70664.5
Italy,Secondary school,freelancer,Other,Female,19,90996.0
Italy,Secondary school,freelancer,Other,Female,25,138322.0
Italy,Secondary school,freelancer,Other,Male,1,63744.333333333336
Italy,Secondary school,freelancer,Other,Male,2,34444.75
Italy,Secondary school,freelancer,Other,Male,3,58094.0
Italy,Secondary school,freelancer,Other,Male,4,46947.166666666664
Italy,Secondary school,freelancer,Other,Male,5,48026.333333333336
Italy,Secondary school,freelancer,Other,Male,6,71826.5
Italy,Secondary school,freelancer,Other,Male,7,58496.0
Italy,Secondary school,freelancer,Other,Male,9,98856.83333333333
Italy,Secondary school,freelancer,Other,Male,10,72393.168230563
Italy,Secondary school,freelancer,Other,Male,13,94161.0
Italy,Secondary school,freelancer,Other,Male,14,69831.16666666667
Italy,Secondary school,freelancer,Other,Male,19,98808.5
Italy,Secondary school,freelancer,Other,Male,25,160822.0
Italy,Secondary school,freelancer,Senior Business Analyst,Female,10,74196.0
Italy,Secondary school,freelancer,Senior Business Analyst,Male,6,74326.5
Italy,Secondary school,freelancer,Senior Business Analyst,Male,9,98356.83333333333
Italy,Secondary school,freelancer,Senior Financial Analyst,Female,6,76826.5
Italy,Secondary school,freelancer,Senior Financial Analyst,Female,9,95856.83333333333
Italy,Secondary school,freelancer,Senior Financial Analyst,Male,6,76826.5
Italy,Secondary school,freelancer,Senior Operations Manager,Female,10,79196.0
Italy,Secondary school,freelancer,Senior Operations Manager,Male,7,73496.0
Italy,Secondary school,freelancer,Senior Operations Manager,Male,9,95856.83333333333
Italy,Secondary school,freelancer,Senior Product Manager,Female,10,79196.0
Italy,Secondary school,freelancer,Senior Product Manager,Male,7,63496.0
Italy,Secondary school,freelancer,Senior Product Manager,Male,10,79196.0
Italy,Secondary school,freelancer,Senior Product Manager,Male,14,85664.5
Italy,Secondary school,full-time,Junior Business Analyst,Male,1,44085.625
Italy,Secondary school,full-time,Junior Business Analyst,Male,2,33093.444444444445
Italy,Secondary school,full-time,Junior Business Analyst,Male,4,44496.444444444445
Italy,Secondary school,full-time,Junior Business Development Associate,Female,1,41585.625
Italy,Secondary school,full-time,Junior Business Development Associate,Female,3,40741.2
Italy,Secondary school,full-time,Junior Business Development Associate,Male,1,41585.625
Italy,Secondary school,full-time,Junior Business Development Associate,Male,2,33093.444444444445
Italy,Secondary school,full-time,Junior Financial Analyst,Female,3,40741.2
Italy,Secondary school,full-time,Junior Financial Analyst,Female,5,41639.78571428572
Italy,Secondary school,full-time,Junior Financial Analyst,Male,2,33093.444444444445
Italy,Secondary school,full-time,Junior Financial Analyst,Male,3,40741.2
Italy,Secondary school,full-time,Junior Financial Analyst,Male,4,44496.444444444445
Italy,Secondary school,full-time,Junior Marketing Coordinator,Female,2,33093.444444444445
Italy,Secondary school,full-time,Junior Marketing Coordinator,Female,3,40741.2
Italy,Secondary school,full-time,Junior Marketing Coordinator,Male,2,33093.444444444445
Italy,Secondary school,full-time,Junior Marketing Coordinator,Male,3,43241.2
Italy,Secondary school,full-time,Junior Marketing Manager,Female,4,41996.444444444445
Italy,Secondary school,full-time,Junior Marketing Manager,Female,5,46639.78571428572
Italy,Secondary school,full-time,Junior Marketing Specialist,Female,1,44085.625
Italy,Secondary school,full-time,Junior Marketing Specialist,Female,2,33093.444444444445
Italy,Secondary school,full-time,Junior Marketing Specialist,Male,3,38241.2
Italy,Secondary school,full-time,Junior Marketing Specialist,Male,5,46639.78571428572
Italy,Secondary school,full-time,Junior Operations Analyst,Female,5,41639.78571428572
Italy,Secondary school,full-time,Junior Operations Analyst,Male,1,41585.625
Italy,Secondary school,full-time,Junior Operations Analyst,Male,3,40741.2
Italy,Secondary school,full-time,Junior Sales Representative,Female,1,44085.625
Italy,Secondary school,full-time,Junior Sales Representative,Female,2,33093.444444444445
Italy,Secondary school,full-time,Junior Sales Representative,Male,1,41585.625
Italy,Secondary school,full-time,Junior Sales Representative,Male,3,38241.2
Italy,Secondary school,full-time,Other,Female,0,43414.125
Italy,Secondary school,full-time,Other,Female,1,45335.625
Italy,Secondary school,full-time,Other,Female,2,39343.444444444445
Italy,Secondary school,full-time,Other,Female,3,41241.2
Italy,Secondary school,full-time,Other,Female,4,40746.444444444445
